Rank,playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,BB,1B,2B,3B,HR,ROE,K,HBP,FO,GO,LO,Popup#
1026,1186324992,J. Bellows,Jess Bellows,Bellows,2B,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,1,2,2,0,0,0,5,0,2,7,1,1
1026,1232207872,G. Stephenson,Grant Stephenson,Stephenson,2B,Xavier University,XAV,5464,Xavier,BBC,R,R,3,2,0,0,0,0,4,0,0,2,0,1
1026,1156586752,W. Busch,Will Busch,Busch,C,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,3,1,0,0,0,0,4,0,0,6,1,1
1026,1228976896,J. Cassella,Justin Cassella,Cassella,LF,University of Oregon,ORE,4807,Oregon,BBC,R,R,2,4,1,0,0,0,7,0,0,2,0,1
1026,1136407808,D. Wuestenfeld,Danny Wuestenfeld,Wuestenfeld,1B,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,2,5,1,0,0,1,2,0,0,1,1,1
1026,1113908736,C. Caley,Cam Caley,Caley,DH,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,L,4,3,1,1,2,0,1,0,0,4,0,1
1026,1180639232,C. Hill,Cole Hill,Hill,SS,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,1,2,0,0,0,0,3,0,2,2,1,1
1026,1107560704,L. Beckstein,Luke Beckstein,Beckstein,3B,Northeastern University,NE,343,Northeastern,BBC,R,R,3,3,1,0,0,0,4,1,3,5,1,1
1026,1237412096,C. Sanford,Carter Sanford,Sanford,C,Mercer University,MER,730240512,Mercer,BBC,L,R,2,1,0,0,0,0,2,2,2,4,0,1
1026,1208591104,M. Brown-eiring,M. Brown-eiring,Brown-eiring,LF,Stony Brook University,STON,730249984,Stony Brook,BBC,R,R,1,6,2,0,0,0,3,0,0,4,0,1
1026,1295693824,M. Landers,Mason Landers,Landers,3B,Belmont University,BEL,730190336,Belmont,BBC,R,R,1,4,0,0,0,1,1,0,3,5,0,1
1026,1204446208,C. Verdusco,Cade Verdusco,Verdusco,CF,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,1,1,1,1,0,0,2,0,4,2,0,1
1026,1085143552,J. Smith,Jordan Smith,Smith,CF,George Mason University,GMU,730265088,George Mason,BBC,R,R,2,4,2,0,1,1,5,0,5,4,0,1
1026,1103639040,J. Chatterton,Jackson Chatterton,Chatterton,2B,Bradley University,BRAD,730253312,Bradley,BBC,S,R,0,2,1,0,0,0,4,0,4,5,1,1
1026,1275802368,D. Scheffler,Decker Scheffler,Scheffler,DH,Ball State University,BALL,730195456,Ball State,BBC,L,R,1,4,0,0,2,0,2,1,4,1,0,1
1026,1330452992,D. Allen,Dustin Allen,Allen,CF,University of San Diego,USD,5320,San Diego,BBC,L,L,5,4,0,0,0,0,2,0,1,4,1,1
1026,1226936064,T. Ganus,Tyler Ganus,Ganus,LF,Northwestern University,NW,730247680,Northwestern,BBC,R,R,2,3,2,0,0,0,2,0,1,4,0,1
1026,1330455040,D. Stone,Damian Stone,Stone,LF,UC Davis,UCD,730153984,UC Davis,BBC,L,L,1,4,0,0,0,1,4,0,4,8,1,1
1026,1104834560,L. Delgado,Logan Delgado,Delgado,C,Bradley University,BRAD,730253312,Bradley,BBC,L,R,2,0,1,0,0,0,4,2,2,3,2,1
1026,1342024192,T. Hinrikus,Tyler Hinrikus,Hinrikus,DH,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,1,2,1,0,2,0,3,3,0,1,0,1
1026,1141804288,S. Harrington,Steve Harrington,Harrington,RF,Hofstra University,HOF,730245120,Hofstra,BBC,L,R,2,4,0,0,0,0,7,2,2,8,0,1
1026,1213817088,D. Reyes,Daylen Reyes,Reyes,DH,UCLA,UCLA,5048,UCLA,BBC,R,R,5,0,0,0,0,0,2,0,1,5,0,1
1026,1165471232,N. Salas,Nick Salas,Salas,2B,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,2,3,1,0,0,2,2,0,0,4,0,1
1026,1139914752,C. Tart,Caleb Tart,Tart,SS,Southern University,SOU,4767,Southern,BBC,R,R,3,2,0,0,0,1,4,0,1,3,0,1
1026,1200440320,C. Thompson,Cameron Thompson,Thompson,1B,Texas State University,TXST,5420,Texas State,BBC,R,R,1,1,1,0,0,0,7,2,4,2,2,1
1026,1074719488,J. Weiss,Jacob Weiss,Weiss,C,University of the Pacific,PAC,730386944,Pacific,BBC,R,R,2,1,0,0,0,0,5,0,2,0,0,1
1026,1181154304,V. Bianchina,Vincent Bianchina,Bianchina,2B,Northwestern University,NW,730247680,Northwestern,BBC,S,R,1,5,1,0,0,0,10,0,5,3,0,1
1026,1164552704,J. Sprague-lott,Jared Sprague-lott,Sprague-lott,3B,University of Arkansas,ARK,3375,Arkansas,BBC,R,R,2,3,0,0,0,0,1,0,2,0,1,1
1026,1330926080,M. Groves,Michael Groves,Groves,DH,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,R,2,3,2,0,0,0,3,0,1,3,0,1
1026,1200571648,C. Love,Cameron Love,Love,3B,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,3,3,1,0,0,2,1,0,4,7,1,1
1026,1190829312,J. Grech,Justin Grech,Grech,CF,Lafayette College,LAF,730217728,Lafayette,BBC,R,L,2,1,0,0,0,0,4,0,2,3,0,1
1026,1140207872,E. Stuart,Ely Stuart,Stuart,3B,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,0,4,1,0,0,0,5,0,1,1,1,1
1026,1255688704,G. Voytovich,Grant Voytovich,Voytovich,DH,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,4,2,1,0,0,0,4,0,0,2,0,1
1026,1275799808,R. Hernandez,Roddy Hernandez,Hernandez,2B,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,0,2,3,0,0,0,3,0,4,4,0,1
1026,1335276289,C. Kaiser,Caden Kaiser,Kaiser,1B,Marshall University,MRSH,730333696,Marshall,BBC,L,L,0,7,2,0,0,0,7,1,2,4,2,1
1026,1237061376,B. Golinski,Braden Golinski,Golinski,DH,Army West Point,ARMY,4744,Army,BBC,S,R,0,2,1,0,1,0,1,1,1,4,0,1
1026,1125755136,A. Mendolia,A.j. Mendolia,Mendolia,3B,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,1,1,2,0,0,0,7,1,1,3,0,1
1026,1080157184,E. Micheletti jr.,Eddie Micheletti jr.,Micheletti jr.,DH,Virginia Tech,VT,2293,Virginia Tech,BBC,L,L,4,3,2,0,4,0,4,0,5,2,0,1
1026,1256876800,C. Price,Connor Price,Price,C,Long Island University-Brooklyn,LIU,730352896,LIU Brooklyn,BBC,R,R,0,2,4,0,0,0,1,0,0,2,1,1
1026,1303779584,H. D'amato,Hunter D'amato,D'amato,SS,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,S,R,1,2,0,0,1,1,2,1,2,3,0,1
1026,1302630656,T. Mccaffrey,Thomas Mccaffrey,Mccaffrey,C,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,3,1,1,1,1,0,2,1,2,0,0,1
1026,1283052288,R. Hawthorne,Riley Hawthorne,Hawthorne,2B,Murray State University,MURR,730188032,Murray State,BBC,L,R,3,6,0,0,0,0,5,0,3,2,1,1
1026,1233348096,G. Berkley,Garrison Berkley,Berkley,CF,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,4,0,0,0,0,0,4,0,1,5,2,1
1026,1135525632,J. Monque,Joaquin Monque,Monque,DH,University of South Florida,USF,2292,South Florida,BBC,R,R,1,2,0,0,0,0,5,0,0,1,0,1
1026,1085234944,J. Crull,Jaxson Crull,Crull,LF,Oklahoma State University,OKST,4245,Oklahoma State,BBC,L,L,0,3,0,0,0,0,3,0,2,1,0,1
1026,1232300800,A. Kane,Aidan Kane,Kane,LF,University of Delaware,DEL,730203136,Delaware,BBC,L,R,1,0,0,0,0,1,3,0,3,3,1,1
1026,1299328000,C. Vest,Cooper Vest,Vest,LF,Brigham Young University,BYU,730257152,BYU,BBC,L,L,0,2,1,0,1,0,3,1,3,1,1,1
1026,1183064064,N. Lebron,Noah Lebron,Lebron,DH,Presbyterian College,PRE,730184192,Presbyterian,BBC,L,R,3,1,1,0,0,0,5,0,2,4,2,1
1026,1274236416,C. Caufield,Casey Caufield,Caufield,2B,Monmouth University,MONM,4164,Monmouth,BBC,L,R,2,5,1,0,0,0,3,0,1,6,1,1
1026,1281390848,J. Zimbardo,Jared Zimbardo,Zimbardo,CF,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,1,4,2,0,1,0,4,1,2,3,0,1
1026,1271584768,D. Crenshaw,Dustin Crenshaw,Crenshaw,2B,Grand Canyon University,GC,5310,Grand Canyon,BBC,L,R,0,7,0,0,0,1,1,0,2,4,1,1
1026,1217261056,C. Brown,Calvin Brown,Brown,LF,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,0,2,1,0,0,0,5,0,0,2,0,1
1026,1192848384,G. Palladino,Garrett Palladino,Palladino,SS,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,2,1,1,1,0,0,2,0,4,5,0,1
1026,1116315904,P. Durocher,Pete Durocher,Durocher,LF,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,0,5,1,0,0,0,3,0,3,3,2,1
1026,1118857472,J. Forbes,Jackson Forbes,Forbes,2B,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,2,3,0,0,0,0,2,1,2,4,0,1
1026,1118857984,T. Hardy,Theo Hardy,Hardy,2B,San Jose State University,SJSU,730206720,San Jose State,BBC,S,R,2,3,1,0,1,0,1,0,2,5,0,1
1026,1318507776,J. Newman jr.,John Newman jr.,Newman jr.,C,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,2,2,0,0,0,0,0,0,2,4,0,1
1026,1134514432,N. Mccarthy,Nolan Mccarthy,Mccarthy,CF,University of Kentucky,UK,5362,Kentucky,BBC,R,R,0,1,1,1,0,0,5,0,1,6,0,1
1026,1118859776,M. Spear,Matt Spear,Spear,C,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,0,1,0,0,0,0,4,0,2,4,0,1
1026,1298197248,E. Hibbard,Ethan Hibbard,Hibbard,C,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,2,2,2,0,1,0,1,1,0,2,0,1
1026,1177143296,S. Taylor,Shane Taylor,Taylor,2B,UNC Charlotte,CHAR,730214400,Charlotte,BBC,L,R,4,2,0,0,0,1,4,0,2,4,1,1
1026,1177143808,H. Dodson,Hank Dodson,Dodson,C,Dixie State University,DSU,730318592,Dixie State,BBC,R,R,2,1,0,0,1,0,2,0,0,4,0,1
1026,1197761024,H. Robbins,Hayden Robbins,Robbins,RF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,1,6,1,0,0,1,3,0,2,3,0,1
1026,1255022336,T. Hatton,Trevor Hatton,Hatton,LF,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,0,1,0,1,0,0,2,0,4,2,2,1
1026,1300448256,B. Miller,Ben Miller,Miller,3B,Duke University,DUKE,730336256,Duke,BBC,R,R,2,5,4,0,3,0,0,1,4,4,0,1
1026,1139651840,J. Marr,J.T. Marr,Marr,DH,Penn State University,PSU,5326,Penn State,BBC,L,R,1,4,0,0,0,0,2,0,2,2,1,1
1026,1139652352,L. Wood,Luke Wood,Wood,3B,College of Charleston,COFC,730177792,College of Charleston,BBC,R,R,3,1,0,0,0,0,1,0,2,1,1,1
1026,1249016576,Y. Dessureault,Yohann Dessureault,Dessureault,DH,Stetson University,STET,730261504,Stetson,BBC,L,R,2,2,3,0,1,0,1,1,1,4,0,1
1026,1077600000,J. Hernandez,Jedier Hernandez,Hernandez,C,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,0,1,4,0,0,0,1,0,2,5,0,1
1026,1100794880,P. D'amico,Pat D'amico,D'amico,3B,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,3,1,1,0,1,0,3,1,0,4,1,1
1026,1333202944,A. Osuna,Alberto Osuna,Osuna,DH,University of North Carolina,UNC,730181888,North Carolina,BBC,R,R,1,2,1,0,1,1,0,0,0,3,1,1
1026,1263381248,C. Caruso,Cole Caruso,Caruso,3B,University of Michigan,MICH,2290,Michigan,BBC,R,R,1,1,0,0,0,1,2,0,2,7,0,1
1026,1263381504,G. Sherrod,Grant Sherrod,Sherrod,RF,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,3,2,2,0,1,1,8,1,1,5,1,1
1026,1086008064,L. Boedicker,Lex Boedicker,Boedicker,LF,University of Central Florida,UCF,730256640,Central Florida,BBC,L,R,2,6,0,0,1,0,3,0,1,6,2,1
1026,1142659584,C. Paetow,Carson Paetow,Paetow,RF,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,L,L,3,1,0,1,0,0,6,1,2,3,0,1
1026,1297341952,D. Pena,Daylan Pena,Pena,1B,Texas State University,TXST,5420,Texas State,BBC,R,R,4,1,2,0,0,0,4,0,4,1,0,1
1026,1145826304,R. Burford,Reagan Burford,Burford,3B,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,5,0,0,0,0,0,3,0,3,3,1,1
1026,1202704384,N. Rodriguez,Nick Rodriguez,Rodriguez,SS,Missouri State University,MOSU,5382,Missouri State,BBC,L,R,4,3,1,0,0,1,7,0,0,1,2,1
1026,1311016192,R. Waldschmidt,Ryan Waldschmidt,Waldschmidt,LF,University of Kentucky,UK,5362,Kentucky,BBC,R,R,4,5,1,0,0,1,4,2,3,6,2,1
1026,1143055104,H. Moore,Hayden Moore,Moore,CF,Saint Louis University,SLU,2291,St. Louis,BBC,S,R,3,3,1,0,2,0,1,2,8,4,1,1
1026,1116676096,G. Rowlett,Gray Rowlett,Rowlett,LF,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,2,0,1,0,0,0,1,0,3,4,1,1
1026,1192609792,N. Kurtz,Nick Kurtz,Kurtz,1B,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,L,8,1,0,0,2,0,3,1,5,3,1,1
1026,1266589184,M. Zarrillo,Michael Zarrillo,Zarrillo,DH,Lafayette College,LAF,730217728,Lafayette,BBC,S,R,1,0,0,0,0,1,7,0,0,2,0,1
1026,1085010944,B. Wurch,Billy Wurch,Wurch,3B,Butler University,BUT,730283520,Butler,BBC,R,R,2,0,2,0,0,0,5,1,1,4,0,1
1026,1300003584,C. Garner,Carson Garner,Garner,DH,Murray State University,MURR,730188032,Murray State,BBC,R,R,5,1,0,0,1,0,6,1,1,3,1,1
1026,1075959040,A. Smith,Austin Smith,Smith,LF,University of San Diego,USD,5320,San Diego,BBC,L,L,1,1,0,0,1,0,3,0,2,3,2,1
1026,1114484480,C. Robinson,Crew Robinson,Robinson,2B,Brigham Young University,BYU,730257152,BYU,BBC,L,R,3,0,0,0,2,0,2,0,3,3,0,1
1026,1145239552,W. Janek,Walker Janek,Janek,C,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,R,R,1,0,2,0,1,1,3,0,1,2,0,1
1026,1263420928,L. Brewster,Lane Brewster,Brewster,RF,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,L,L,4,2,0,0,0,0,3,0,2,2,1,1
1026,1310817024,C. Jackson,Core Jackson,Jackson,SS,University of Utah,UTAH,730328320,Utah,BBC,L,R,2,6,0,0,0,1,4,1,3,6,2,1
1026,1162596608,C. Demartini,Carson Demartini,Demartini,3B,Virginia Tech,VT,2293,Virginia Tech,BBC,S,R,4,4,0,0,0,0,7,1,4,4,0,1
1026,1263439104,D. Bacot,Dylan Bacot,Bacot,RF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,3,0,1,0,0,0,7,0,2,2,0,1
1026,1237373952,A. St. laurent,Austin St. laurent,St. laurent,1B,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,0,0,0,1,1,1,3,0,2,6,1,1
1026,1246276096,S. Lane,Sean Lane,Lane,1B,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,2,1,0,0,0,0,5,0,1,2,0,1
1026,1264006656,B. Counsell,Brady Counsell,Counsell,2B,University of Minnesota,MINN,4864,Minnesota,BBC,R,R,3,2,1,0,1,0,0,0,2,3,1,1
1026,1097562368,B. Nigh,Brandon Nigh,Nigh,DH,Oakland University,OAK,5386,Oakland,BBC,R,R,1,2,0,0,0,1,4,2,5,1,3,1
1026,1184442368,B. Arendt,Bryan Arendt,Arendt,C,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,3,3,0,0,0,0,3,1,0,1,1,1
1026,1233598976,T. Negishi,Tatsunori Negishi,Negishi,1B,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,L,L,1,0,1,0,0,1,1,2,1,4,0,1
1026,1160633088,B. Fry,Brian Fry,Fry,2B,University of Toledo,TOL,5388,Toledo,BBC,L,R,2,0,0,0,0,0,7,0,2,1,0,1
1026,1310843648,J. Elbeery,Jake Elbeery,Elbeery,DH,University of Richmond,RICH,730171904,Richmond,BBC,L,R,1,2,0,0,0,0,6,1,2,2,0,1
1026,1250338048,R. Grabosch,Ryan Grabosch,Grabosch,RF,Morehead State University,MORE,730158080,Morehead State,BBC,S,R,0,5,0,0,0,0,4,1,4,0,0,1
1026,1237834496,R. Kuntz,Roman Kuntz,Kuntz,RF,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,2,2,0,0,5,0,5,1,7,2,2,1
1026,1143042816,T. Lecroy,Talmadge Lecroy,Lecroy,DH,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,5,5,2,0,0,1,5,3,1,5,1,1
1026,1184439808,E. Lambros,Elijah Lambros,Lambros,CF,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,4,5,4,1,0,0,4,0,4,2,1,1
1026,1310892544,K. Jones,Kennedy Jones,Jones,LF,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,5,4,0,0,1,0,6,0,1,1,1,1
1026,1183569408,S. Hanson,Spencer Hanson,Hanson,DH,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,1,3,0,0,1,0,1,0,2,4,0,1
1026,1142098688,L. Beard,Logan Beard,Beard,2B,University of Louisville,LOU,5467,Louisville,BBC,R,R,0,3,0,0,2,1,1,0,4,2,2,1
1026,1142104832,J. Benson,Jt Benson,Benson,LF,University of Louisville,LOU,5467,Louisville,BBC,R,R,3,2,0,0,1,0,4,0,3,6,0,1
1026,1142791936,I. Humphrey,Isaac Humphrey,Humphrey,RF,University of Louisville,LOU,5467,Louisville,BBC,L,L,4,4,2,0,0,0,0,2,2,0,0,1
1026,1158564608,P. Parker,Peyton Parker,Parker,3B,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,4,1,0,0,0,1,4,0,2,3,0,1
1026,1335567360,C. Brown,Canyon Brown,Brown,C,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,R,R,3,1,0,1,0,0,1,0,0,3,1,1
1026,1310843904,B. Fish,Brandon Fish,Fish,2B,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,S,R,0,2,1,0,0,1,6,0,2,6,0,1
1026,1263483648,B. Ahalt,Brett Ahalt,Ahalt,LF,High Point University,HP,730321152,High Point,BBC,L,R,1,1,1,0,1,0,8,1,1,10,1,1
1026,1297342976,L. Carrier,Lorenzo Carrier,Carrier,RF,University of Miami,MIA,236,Miami,BBC,R,R,0,1,0,0,1,0,6,2,1,2,0,1
1026,1314869504,B. Frye,Bradley Frye,Frye,2B,Mercer University,MER,730240512,Mercer,BBC,R,R,2,3,0,1,1,0,5,0,2,3,0,1
1026,1191773952,T. Deters,Teddy Deters,Deters,RF,Creighton University,CREI,730243840,Creighton,BBC,R,R,3,3,1,0,0,0,3,0,2,3,0,1
1026,1197913856,A. Anderson,Aedan Anderson,Anderson,LF,Xavier University,XAV,5464,Xavier,BBC,R,R,2,2,0,0,0,0,2,0,4,2,0,1
1026,1083615488,I. Daugherty,Ian Daugherty,Daugherty,C,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,1,3,0,0,0,0,0,1,2,1,2,1
1026,1162575872,C. Castle,Cortlan Castle,Castle,C,Baylor University,BAY,3033,Baylor,BBC,R,R,2,2,0,0,0,1,0,0,1,4,0,1
1026,1210662400,D. Bade,Devan Bade,Bade,3B,Binghamton University,BING,730155776,Binghamton,BBC,R,R,2,1,1,1,0,1,4,0,1,7,0,1
1026,1084685312,J. Melendez,Jayden Melendez,Melendez,C,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,R,R,4,3,0,0,0,1,0,1,0,5,0,1
1026,1172325120,B. Richartz,Brigs Richartz,Richartz,DH,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,5,2,2,0,0,0,1,0,3,3,0,1
1026,1334301184,B. Vujovich,Ben Vujovich,Vujovich,LF,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,S,R,3,2,0,0,0,0,4,0,1,5,1,1
1026,1334564608,M. Lundgrin,Mason Lundgrin,Lundgrin,DH,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,R,3,4,0,0,0,0,5,4,1,4,0,1
1026,1174787840,C. Lunsford,Colby Lunsford,Lunsford,SS,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,3,2,1,0,1,1,0,0,3,2,0,1
1026,1185610240,A. Harper,Aaron Harper,Harper,3B,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,0,3,0,0,0,0,2,0,0,4,0,1
1026,1184455168,M. Knight,Malakhi Knight,Knight,CF,UCLA,UCLA,5048,UCLA,BBC,R,R,5,0,1,0,0,0,4,0,1,0,0,1
1026,1224948992,C. Schwabe,Cadyn Schwabe,Schwabe,LF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,1,4,0,1,0,0,5,0,3,4,2,1
1026,1209231616,A. Ramirez,August Ramirez,Ramirez,C,Texas State University,TXST,5420,Texas State,BBC,L,R,1,1,1,0,1,0,2,1,5,4,1,1
1026,1155635968,C. Clayton,Cam Clayton,Clayton,SS,University of Washington,WASH,3110,Washington,BBC,R,R,2,3,0,0,0,0,0,1,3,0,1,1
1026,1174784768,R. Stafford,Ryan Stafford,Stafford,LF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,4,3,0,0,0,1,5,0,1,2,1,1
1026,1094685440,D. Bishop,David Bishop,Bishop,1B,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,1,4,0,0,0,1,1,0,0,5,1,1
1026,1242499584,O. Carapellotti,Owen Carapellotti,Carapellotti,1B,Georgetown University,GTWN,2330,Georgetown,BBC,L,R,6,4,1,2,0,0,1,0,4,4,0,1
1026,1273283328,G. Cueto,Gio Cueto,Cueto,C,Stetson University,STET,730261504,Stetson,BBC,R,R,1,2,1,0,0,0,3,1,2,3,1,1
1026,1083259648,B. Ankeney,Beau Ankeney,Ankeney,DH,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,1,2,1,0,1,0,3,0,2,0,0,1
1026,1187923968,N. Anderson,Nate Anderson,Anderson,CF,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,L,L,1,1,1,0,1,1,4,0,2,2,0,1
1026,1310896128,S. Tackett,Sam Tackett,Tackett,3B,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,1,4,0,0,0,0,3,0,4,4,1,1
1026,1150232576,D. Mashore,Dalton Mashore,Mashore,CF,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,2,2,0,0,1,0,5,0,0,3,0,1
1026,1314889472,T. Hughes,Treyson Hughes,Hughes,RF,University of Mississippi,MISS,5322,Ole Miss,BBC,L,L,2,2,1,0,0,0,2,1,1,4,0,1
1026,1204040448,G. Hussey,Grant Hussey,Hussey,1B,West Virginia University,WVU,5327,West Virginia,BBC,L,R,3,0,0,0,3,0,4,0,2,2,0,1
1026,1232140032,R. Morgan IV,Robby Morgan IV,Morgan IV,LF,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,2,1,0,1,0,0,4,0,0,2,0,1
1026,1319729152,C. Stuff,Cade Stuff,Stuff,3B,South Dakota State University,SDST,730323200,South Dakota State,BBC,L,R,0,5,2,0,1,1,5,2,1,8,0,1
1026,1319729408,D. Parry,Dawson Parry,Parry,DH,South Dakota State University,SDST,730323200,South Dakota State,BBC,S,R,3,6,1,0,3,1,4,0,3,9,0,1
1026,1207751680,A. Champagne,Alex Champagne,Champagne,2B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,0,0,3,0,0,0,2,2,4,4,1,1
1026,1333116416,R. Campos,Ryan Campos,Campos,C,Arizona State University,ASU,5035,Arizona State,BBC,L,R,6,1,1,0,2,0,8,0,2,9,2,1
1026,1143037952,R. Mccrystal,Ryan Mccrystal,Mccrystal,C,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,2,2,1,0,0,0,3,0,3,1,0,1
1026,1143043072,J. Jenkins-cowart,Jacob Jenkins-cowart,Jenkins-cowart,CF,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,4,7,3,0,2,0,7,0,2,5,2,1
1026,1310789376,J. Pyne,Josh Pyne,Pyne,3B,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,2,2,4,0,0,1,3,0,1,6,2,1
1026,1333203712,M. Ellis,Matthew Ellis,Ellis,C,Georgia Tech,GT,100,Georgia Tech,BBC,L,R,2,4,1,0,0,0,4,0,1,4,1,1
1026,1136001024,R. Peppi,Rocco Peppi,Peppi,LF,Fresno State,FRES,730384384,Fresno State,BBC,R,R,2,0,0,0,1,0,3,2,1,4,0,1
1026,1094656512,B. Harden,Brelon Harden,Harden,LF,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,R,R,0,3,0,0,0,0,2,0,3,0,1,1
1026,1237410560,J. Stevenson,Josh Stevenson,Stevenson,CF,The Ohio State University,OSU,4144,Ohio State,BBC,L,L,2,2,0,0,0,0,9,0,5,2,3,1
1026,1299973888,J. Casey,Jacob Casey,Casey,DH,Kent State University,KENT,730315008,Kent State,BBC,L,L,1,1,0,1,0,0,8,0,2,5,0,1
1026,1264006912,B. Marget,Brady Marget,Marget,1B,Tulane University,TULN,730354176,Tulane,BBC,S,R,2,4,1,0,1,0,4,0,2,8,0,1
1026,1300200960,N. Archer,Nathan Archer,Archer,CF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,L,L,5,3,0,0,1,0,4,0,4,3,1,1
1026,1132722944,T. Rumsey,Ty Rumsey,Rumsey,CF,University of Evansville,EVAN,730327808,Evansville,BBC,L,R,0,3,1,0,0,0,5,0,1,2,0,1
1026,1226685440,J. Cozart,Jacob Cozart,Cozart,C,North Carolina State University,NCST,730216448,North Carolina State,BBC,L,R,6,3,0,0,2,1,2,1,3,6,0,1
1026,1273287168,T. White,Tommy White,White,3B,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,3,4,1,0,0,0,3,1,2,5,2,1
1026,1162598144,C. Pittman,Cam Pittman,Pittman,CF,Radford University,RAD,730267392,Radford,BBC,L,L,2,6,0,0,1,0,3,1,3,4,1,1
1026,1192812032,W. Turner,Will Turner,Turner,CF,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,6,1,1,0,1,0,4,0,6,0,0,1
1026,1266603776,Z. Whitacre,Zack Whitacre,Whitacre,3B,Radford University,RAD,730267392,Radford,BBC,R,R,5,2,3,0,0,0,2,0,1,7,2,1
